Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,x,y,
406,2895510000000,"[b0:e4:d5:39:26:89, 25347, 420, -71, 14:22:3b:16:5a:bd, 8929, 120, -54, cc:f4:11:8b:29:4d, 20457, 90, -56, b0:e4:d5:96:3b:95, 2101, 120, -35, 14:22:3b:2a:86:f5, 6417, 75, -52, f8:1a:2b:06:3c:0b, 6371, 30, -52]",2.90E+12,-0.29671,0.5910272,9.704092,0.009773844,-0.04428773,-0.006414085,17.751,10.3822,41.6142,-1.1784362,-0.060801465,0.03056624,0,17.778636,20.159,
407,2895510000000,"[b0:e4:d5:39:26:89, 25347, 420, -71, 14:22:3b:16:5a:bd, 8929, 120, -54, cc:f4:11:8b:29:4d, 20457, 90, -56, b0:e4:d5:96:3b:95, 2101, 120, -35, 14:22:3b:2a:86:f5, 6417, 75, -52, f8:1a:2b:06:3c:0b, 6371, 30, -52]",2.90E+12,-0.12083755,-0.73399836,9.990633,-0.075289145,0.049021937,0.010690142,17.3484,10.7726,42.09,-0.91242206,0.07333155,0.012094495,0,17.767842,20.159,
408,2895970000000,"[b0:e4:d5:39:26:89, 22242, 150, -72, 14:22:3b:16:5a:bd, 10949, 105, -58, cc:f4:11:8b:29:4d, 20109, 45, -54, b0:e4:d5:96:3b:95, 3636, 330, -33, 14:22:3b:2a:86:f5, 7148, 135, -53, f8:1a:2b:06:3c:0b, 6902, 180, -55]",2.90E+12,0.89491564,-0.33260235,9.707682,-0.006719518,0.035888333,0.073303826,17.0556,10.675,41.980198,-0.82424253,0.034103878,-0.09192652,0,17.757048,20.159,
409,2895970000000,"[b0:e4:d5:39:26:89, 22242, 150, -72, 14:22:3b:16:5a:bd, 10949, 105, -58, cc:f4:11:8b:29:4d, 20109, 45, -54, b0:e4:d5:96:3b:95, 3636, 330, -33, 14:22:3b:2a:86:f5, 7148, 135, -53, f8:1a:2b:06:3c:0b, 6902, 180, -55]",2.90E+12,0.51086766,-0.7423732,9.692128,-0.024129177,-0.016340645,-0.06765333,17.5558,11.5168,41.48,-0.80652595,0.07634065,-0.052660808,0,17.746254,20.159,
410,2895970000000,"[b0:e4:d5:39:26:89, 22242, 150, -72, 14:22:3b:16:5a:bd, 10949, 105, -58, cc:f4:11:8b:29:4d, 20109, 45, -54, b0:e4:d5:96:3b:95, 3636, 330, -33, 14:22:3b:2a:86:f5, 7148, 135, -53, f8:1a:2b:06:3c:0b, 6902, 180, -55]",2.90E+12,0.3714857,-0.6334998,9.701699,-0.026572637,0.01817324,0.010690142,17.6412,10.675,42.1022,-0.87282985,0.06515764,-0.038272094,0,17.73546,20.159,
411,2896430000000,"[b0:e4:d5:39:26:89, 21750, 330, -71, 14:22:3b:16:5a:bd, 9160, 30, -55, cc:f4:11:8b:29:4d, 19933, 90, -53, b0:e4:d5:96:3b:95, 2187, 135, -33, 14:22:3b:2a:86:f5, 6277, 45, -54, f8:1a:2b:06:3c:0b, 9324, 75, -53]",2.90E+12,0.29671,0.45224348,9.661619,0.002748894,-0.061850104,0.042455133,17.5802,10.37,41.0042,-1.0944128,-0.046752095,-0.030700525,0,17.724666,20.159,
412,2896430000000,"[b0:e4:d5:39:26:89, 21750, 330, -71, 14:22:3b:16:5a:bd, 9160, 30, -55, cc:f4:11:8b:29:4d, 19933, 90, -53, b0:e4:d5:96:3b:95, 2187, 135, -33, 14:22:3b:2a:86:f5, 6277, 45, -54, f8:1a:2b:06:3c:0b, 9324, 75, -53]",2.90E+12,-0.59282184,0.5455636,9.589835,-0.035888333,-0.061850104,0.010537425,17.6412,10.2114,42.1144,-1.1992235,-0.056720484,0.061739165,0,17.713872,20.159,
413,2896900000000,"[b0:e4:d5:39:26:89, 21683, 150, -69, 14:22:3b:16:5a:bd, 9492, 75, -49, cc:f4:11:8b:29:4d, 19816, 60, -53, b0:e4:d5:96:3b:95, 2308, 90, -31, 14:22:3b:2a:86:f5, 6472, 45, -52, f8:1a:2b:06:3c:0b, 10105, 135, -54]",2.90E+12,-0.19621146,-0.19920248,10.182656,-0.020463986,0.007788532,-0.04428773,17.8608,11.236199,41.1872,-0.9978408,0.019556796,0.019266797,0,17.703078,20.159,
414,2896900000000,"[b0:e4:d5:39:26:89, 21683, 150, -69, 14:22:3b:16:5a:bd, 9492, 75, -49, cc:f4:11:8b:29:4d, 19816, 60, -53, b0:e4:d5:96:3b:95, 2308, 90, -31, 14:22:3b:2a:86:f5, 6472, 45, -52, f8:1a:2b:06:3c:0b, 10105, 135, -54]",2.90E+12,-1.8335004,0.9708878,9.646665,0.010995574,-0.06688975,-0.065209866,17.6778,11.1264,40.992,-1.2819664,-0.09855451,0.1878254,0,17.692284,20.159,
415,2897390000000,"[b0:e4:d5:39:26:89, 20921, 120, -68, 14:22:3b:16:5a:bd, 9593, 90, -47, cc:f4:11:8b:29:4d, 20003, 120, -51, b0:e4:d5:96:3b:95, 2230, 90, -30, 14:22:3b:2a:86:f5, 7847, 135, -56, f8:1a:2b:06:3c:0b, 8308, 75, -52]",2.90E+12,-0.27696922,0.50069815,9.565907,-0.11453723,-0.003512475,0.02397646,17.5558,11.6144,41.48,-1.1035604,-0.052272353,0.028945701,0,17.68149,20.159,
416,2897390000000,"[b0:e4:d5:39:26:89, 20921, 120, -68, 14:22:3b:16:5a:bd, 9593, 90, -47, cc:f4:11:8b:29:4d, 20003, 120, -51, b0:e4:d5:96:3b:95, 2230, 90, -30, 14:22:3b:2a:86:f5, 7847, 135, -56, f8:1a:2b:06:3c:0b, 8308, 75, -52]",2.90E+12,0.9272188,-0.20877378,9.974482,0.035124753,0.05375614,0.028099801,16.6652,11.3216,41.7362,-0.8059732,0.02083792,-0.09269271,0,17.670696,20.159,
417,2897390000000,"[b0:e4:d5:39:26:89, 20921, 120, -68, 14:22:3b:16:5a:bd, 9593, 90, -47, cc:f4:11:8b:29:4d, 20003, 120, -51, b0:e4:d5:96:3b:95, 2230, 90, -30, 14:22:3b:2a:86:f5, 7847, 135, -56, f8:1a:2b:06:3c:0b, 8308, 75, -52]",2.90E+12,0.61016977,2.288735,9.306286,0.15989397,-0.19410244,-0.016340645,17.8364,10.8702,41.8948,-1.5498656,-0.24065156,-0.065471634,0,17.659902,20.159,
418,2897850000000,"[b0:e4:d5:39:26:89, 21917, 225, -70, 14:22:3b:16:5a:bd, 9769, 60, -44, cc:f4:11:8b:29:4d, 19972, 60, -50, b0:e4:d5:96:3b:95, 2273, 60, -32, 14:22:3b:2a:86:f5, 6222, 180, -58, f8:1a:2b:06:3c:0b, 8601, 150, -53]",2.90E+12,-0.44985065,1.3513466,9.516255,-0.07147124,0.019394971,-0.05299256,17.567999,11.5168,41.370197,-1.2856997,-0.14090563,0.04723665,0,17.649108,20.159,
419,2897850000000,"[b0:e4:d5:39:26:89, 21917, 225, -70, 14:22:3b:16:5a:bd, 9769, 60, -44, cc:f4:11:8b:29:4d, 19972, 60, -50, b0:e4:d5:96:3b:95, 2273, 60, -32, 14:22:3b:2a:86:f5, 6222, 180, -58, f8:1a:2b:06:3c:0b, 8601, 150, -53]",2.90E+12,-0.22013968,-2.2809582,10.024133,-0.006261369,-0.001985312,0.111177474,17.4704,10.4676,41.284798,-0.76136917,0.22368495,0.02195744,0,17.638314,20.159,
420,2898320000000,"[b0:e4:d5:39:26:89, 21304, 45, -69, 14:22:3b:16:5a:bd, 9414, 75, -43, cc:f4:11:8b:29:4d, 19992, 90, -51, b0:e4:d5:96:3b:95, 2117, 75, -34, 14:22:3b:2a:86:f5, 6269, 30, -53, f8:1a:2b:06:3c:0b, 9105, 75, -54]",2.90E+12,-0.62811595,0.8572287,9.41456,0.14660765,-0.09468412,-0.038179077,17.2874,10.8336,40.6748,-1.2236089,-0.090602785,0.06661878,0,17.62752,20.159,
421,2898320000000,"[b0:e4:d5:39:26:89, 21304, 45, -69, 14:22:3b:16:5a:bd, 9414, 75, -43, cc:f4:11:8b:29:4d, 19992, 90, -51, b0:e4:d5:96:3b:95, 2117, 75, -34, 14:22:3b:2a:86:f5, 6269, 30, -53, f8:1a:2b:06:3c:0b, 9105, 75, -54]",2.90E+12,-1.4697913,0.1692922,9.8727865,-0.1742493,0.048563786,0.0888809,16.9702,11.6022,41.5532,-1.1249795,-0.016958812,0.14778757,0,17.616726,20.159,
422,2898780000000,"[b0:e4:d5:39:26:89, 21425, 90, -67, 14:22:3b:16:5a:bd, 9492, 75, -43, cc:f4:11:8b:29:4d, 20371, 30, -52, b0:e4:d5:96:3b:95, 2132, 45, -34, 14:22:3b:2a:86:f5, 6683, 135, -52, f8:1a:2b:06:3c:0b, 11218, 315, -58]",2.90E+12,0.6556334,-0.9912268,10.043275,-0.024587326,0.034208454,0.2507602,16.982399,10.2724,41.0774,-0.7826577,0.09816937,-0.06518834,0,17.605932,20.159,
