real_dis,RTT,RTT std,RSS,AP_idx,class_idx,AP_x,AP_y,circle,user,true_x,true_y
22.01412655,22.17336332,0.09,-59,3,1456,23.835,0,2,2,3.192086839,7.648
9.963821497,12.04362553,0.15,-54,4,1456,13.154,7.843,2,2,3.192086839,7.648
22.16277104,25.0020009,0.075,-56,5,1456,25.354,7.843,2,2,3.192086839,7.648
8.287419525,11.78539842,0.21,-60,6,1456,0,0,2,2,3.192086839,7.648
11.3432533,16.85958745,0.24,-60,1,1457,11.55,0,2,2,3.172799305,7.648
3.797241455,4.290967257,0.045,-39,2,1457,0.459,4.992,2,2,3.172799305,7.648
22.03221372,22.07633856,0.06,-60,3,1457,23.835,0,2,2,3.172799305,7.648
9.983105344,12.11468634,0.105,-54,4,1457,13.154,7.843,2,2,3.172799305,7.648
22.18205782,24.92398526,0.105,-55,5,1457,25.354,7.843,2,2,3.172799305,7.648
8.280009628,11.24989427,0.18,-63,6,1457,0,0,2,2,3.172799305,7.648
11.36463634,14.33828473,0.105,-61,1,1458,11.55,0,2,2,3.143868005,7.648
3.77661915,4.495278523,0.075,-38,2,1458,0.459,4.992,2,2,3.143868005,7.648
22.0593483,22.2863919,0.06,-59,3,1458,23.835,0,2,2,3.143868005,7.648
10.01203114,12.26681413,0.06,-52,4,1458,13.154,7.843,2,2,3.143868005,7.648
22.21098801,24.91198284,0.09,-56,5,1458,25.354,7.843,2,2,3.143868005,7.648
8.268966685,13.0994611,0.06,-60,6,1458,0,0,2,2,3.143868005,7.648
11.37891024,14.7565316,0.165,-60,1,1459,11.55,0,2,2,3.124580471,7.648
3.762931736,4.404712136,0.06,-38,2,1459,0.459,4.992,2,2,3.124580471,7.648
22.07744055,22.26338611,0.09,-58,3,1459,23.835,0,2,2,3.124580471,7.648
10.03131502,12.16072535,0.075,-51,4,1459,13.154,7.843,2,2,3.124580471,7.648
22.2302748,24.9749955,0.06,-56,5,1459,25.354,7.843,2,2,3.124580471,7.648
8.261652808,14.95964652,0.315,-59,6,1459,0,0,2,2,3.124580471,7.648
11.39319891,15.26081128,0.045,-62,1,1460,11.55,0,2,2,3.105292937,7.648
3.749293575,4.41276342,0.06,-37,2,1460,0.459,4.992,2,2,3.105292937,7.648
22.09553482,22.42742716,0.075,-59,3,1460,23.835,0,2,2,3.105292937,7.648
10.05059892,12.02460914,0.09,-53,4,1460,13.154,7.843,2,2,3.105292937,7.648
22.24956159,25.05301108,0.105,-56,5,1460,25.354,7.843,2,2,3.105292937,7.648
8.254377519,12.3218596,0.15,-58,6,1460,0,0,2,2,3.105292937,7.648
11.40750229,15.19077355,0.15,-62,1,1461,11.55,0,2,2,3.086005403,7.648
3.735705206,4.349354435,0.09,-38,2,1461,0.459,4.992,2,2,3.086005403,7.648
22.11363111,22.50544647,0.09,-58,3,1461,23.835,0,2,2,3.086005403,7.648
10.06988283,11.9695614,0.06,-52,4,1461,13.154,7.843,2,2,3.086005403,7.648
22.26884838,25.08401724,0.105,-56,5,1461,25.354,7.843,2,2,3.086005403,7.648
8.24714092,12.86128458,0.09,-56,6,1461,0,0,2,2,3.086005403,7.648
11.42182033,15.32384495,0.165,-60,1,1462,11.55,0,2,2,3.06671787,7.648
3.722167176,4.299021284,0.075,-38,2,1462,0.459,4.992,2,2,3.06671787,7.648
22.13172941,22.74450483,0.105,-58,3,1462,23.835,0,2,2,3.06671787,7.648
10.08916675,11.85646191,0.06,-52,4,1462,13.154,7.843,2,2,3.06671787,7.648
22.28813518,24.9869979,0.075,-56,5,1462,25.354,7.843,2,2,3.06671787,7.648
8.239943112,14.76853849,0.42,-57,6,1462,0,0,2,2,3.06671787,7.648
11.43615298,14.01808578,0.18,-67,1,1463,11.55,0,2,2,3.047430336,7.648
3.708680035,4.161067291,0.105,-39,2,1463,0.459,4.992,2,2,3.047430336,7.648
22.14982972,22.76751038,0.06,-58,3,1463,23.835,0,2,2,3.047430336,7.648
10.10845069,12.10667952,0.105,-52,4,1463,13.154,7.843,2,2,3.047430336,7.648
22.30742198,25.12002438,0.105,-56,5,1463,25.354,7.843,2,2,3.047430336,7.648
8.232784198,17.13670727,0.09,-55,6,1463,0,0,2,2,3.047430336,7.648
11.4576792,13.79093905,0.105,-62,1,1464,11.55,0,2,2,3.018499035,7.648
3.688545962,4.231562477,0.045,-40,2,1464,0.459,4.992,2,2,3.018499035,7.648
22.17698393,22.68148957,0.15,-60,3,1464,23.835,0,2,2,3.018499035,7.648
10.13737662,11.92652376,0.105,-53,4,1464,13.154,7.843,2,2,3.018499035,7.648
22.33635217,25.1120228,0.075,-56,5,1464,25.354,7.843,2,2,3.018499035,7.648
11.47204811,12.77922224,0.105,-61,1,1465,11.55,0,2,2,2.999211501,7.648
3.675188495,4.177181945,0.075,-40,2,1465,0.459,4.992,2,2,2.999211501,7.648
22.19508924,22.70449515,0.09,-59,3,1465,23.835,0,2,2,2.999211501,7.648
10.1566606,11.96555791,0.075,-53,4,1465,13.154,7.843,2,2,2.999211501,7.648
22.35563897,25.05301108,0.06,-57,5,1465,25.354,7.843,2,2,2.999211501,7.648
8.215057737,16.63248628,0.135,-55,6,1465,0,0,2,2,2.999211501,7.648
11.48643144,13.62282731,0.3,-64,1,1466,11.55,0,2,2,2.979923968,7.648
3.661883894,4.136893641,0.015,-41,2,1466,0.459,4.992,2,2,2.979923968,7.648
22.21319654,22.60747153,0.06,-59,3,1466,23.835,0,2,2,2.979923968,7.648
10.17594458,11.9695614,0.045,-53,4,1466,13.154,7.843,2,2,2.979923968,7.648
22.37492577,25.02600569,0.09,-56,5,1466,25.354,7.843,2,2,2.979923968,7.648
8.208035749,16.24930919,0.12,-55,6,1466,0,0,2,2,2.979923968,7.648
11.50082912,12.43495175,0.225,-63,1,1467,11.55,0,2,2,2.960636434,7.648
3.648632737,3.952499968,0.075,-41,2,1467,0.459,4.992,2,2,2.960636434,7.648
22.23130582,22.31039793,0.075,-60,3,1467,23.835,0,2,2,2.960636434,7.648
10.19522858,11.93853429,0.12,-54,4,1467,13.154,7.843,2,2,2.960636434,7.648
22.39421257,24.81896404,0.105,-58,5,1467,25.354,7.843,2,2,2.960636434,7.648
8.201053109,17.14070897,0.075,-56,6,1467,0,0,2,2,2.960636434,7.648
11.51524111,12.7121707,0.345,-64,1,1468,11.55,0,2,2,2.9413489,7.648
3.635435608,4.136893641,0.09,-40,2,1468,0.459,4.992,2,2,2.9413489,7.648
22.24941708,22.52545141,0.12,-60,3,1468,23.835,0,2,2,2.9413489,7.648
10.21451259,12.0596393,0.105,-54,4,1468,13.154,7.843,2,2,2.9413489,7.648
22.41349938,25.0060017,0.09,-57,5,1468,25.354,7.843,2,2,2.9413489,7.648
8.194109918,10.76139066,0.045,-55,6,1468,0,0,2,2,2.9413489,7.648
11.52966734,19.20349187,0.075,-64,1,1469,11.55,0,2,2,2.922061366,7.648
3.622293099,4.278885836,0.06,-39,2,1469,0.459,4.992,2,2,2.922061366,7.648
10.23379662,11.99258142,0.06,-54,4,1469,13.154,7.843,2,2,2.922061366,7.648
22.43278618,25.15103052,0.03,-57,5,1469,25.354,7.843,2,2,2.922061366,7.648
8.187206277,16.71452315,0.03,-55,6,1469,0,0,2,2,2.922061366,7.648
11.54410778,14.31126829,0.135,-63,1,1470,11.55,0,2,2,2.902773832,7.648
3.609205805,4.239618025,0.06,-39,2,1470,0.459,4.992,2,2,2.902773832,7.648
22.28564552,22.77551231,0.045,-59,3,1470,23.835,0,2,2,2.902773832,7.648
10.25308066,12.09466928,0.09,-54,4,1470,13.154,7.843,2,2,2.902773832,7.648
22.45207299,25.10402121,0.075,-57,5,1470,25.354,7.843,2,2,2.902773832,7.648
8.180342286,16.94162333,0.135,-57,6,1470,0,0,2,2,2.902773832,7.648
11.55856236,12.8492755,0.09,-64,1,1471,11.55,0,2,2,2.883486299,7.648
3.59617433,4.082495438,0.075,-40,2,1471,0.459,4.992,2,2,2.883486299,7.648
22.3037627,22.78351424,0.09,-60,3,1471,23.835,0,2,2,2.883486299,7.648
10.27236471,12.11768889,0.105,-55,4,1471,13.154,7.843,2,2,2.883486299,7.648
22.47135979,25.0220049,0.09,-57,5,1471,25.354,7.843,2,2,2.883486299,7.648
8.173518045,14.82356988,0.06,-59,6,1471,0,0,2,2,2.883486299,7.648
11.57303102,13.61882462,0.165,-61,1,1472,11.55,0,2,2,2.864198765,7.648
3.583199283,4.282913027,0.06,-38,2,1472,0.459,4.992,2,2,2.864198765,7.648
22.32188183,23.2986355,0.06,-58,3,1472,23.835,0,2,2,2.864198765,7.648
10.29164877,12.26281081,0.075,-55,4,1472,13.154,7.843,2,2,2.864198765,7.648
22.4906466,24.9829971,0.09,-58,5,1472,25.354,7.843,2,2,2.864198765,7.648
8.166733653,13.5958091,0.075,-56,6,1472,0,0,2,2,2.864198765,7.648
11.58751373,13.21654554,0.045,-61,1,1473,11.55,0,2,2,2.844911231,7.648
3.570281278,4.184231829,0.09,-38,2,1473,0.459,4.992,2,2,2.844911231,7.648
22.34000292,22.96655795,0.09,-60,3,1473,23.835,0,2,2,2.844911231,7.648
10.31093285,12.25080083,0.06,-54,4,1473,13.154,7.843,2,2,2.844911231,7.648
22.50993341,24.94398928,0.09,-59,5,1473,25.354,7.843,2,2,2.844911231,7.648
8.15998921,11.53917241,0.135,-56,6,1473,0,0,2,2,2.844911231,7.648
11.60201042,18.75433606,0.15,-63,1,1474,11.55,0,2,2,2.825623697,7.648
3.557420937,4.223506718,0.045,-39,2,1474,0.459,4.992,2,2,2.825623697,7.648
22.35812596,23.15860307,0.045,-60,3,1474,23.835,0,2,2,2.825623697,7.648
10.33021694,12.55204541,0.045,-54,4,1474,13.154,7.843,2,2,2.825623697,7.648
22.52922022,24.95899229,0.045,-59,5,1474,25.354,7.843,2,2,2.825623697,7.648
8.153284815,9.75219078,0.12,-56,6,1474,0,0,2,2,2.825623697,7.648
11.61652105,12.61109198,0.18,-60,1,1475,11.55,0,2,2,2.806336164,7.648
3.544618889,4.247673363,0.06,-39,2,1475,0.459,4.992,2,2,2.806336164,7.648
22.37625095,23.15460213,0.12,-59,3,1475,23.835,0,2,2,2.806336164,7.648
10.34950104,12.53603271,0.045,-54,4,1475,13.154,7.843,2,2,2.806336164,7.648
22.54850703,24.95899229,0.075,-60,5,1475,25.354,7.843,2,2,2.806336164,7.648
8.146620567,9.666076815,0.075,-57,6,1475,0,0,2,2,2.806336164,7.648
11.63104556,15.77307709,0.15,-63,1,1476,11.55,0,2,2,2.78704863,7.648
3.531875766,4.117754728,0.075,-40,2,1476,0.459,4.992,2,2,2.78704863,7.648
22.39437789,23.18961028,0.015,-59,3,1476,23.835,0,2,2,2.78704863,7.648
10.36878516,12.67314046,0.06,-54,4,1476,13.154,7.843,2,2,2.78704863,7.648
22.56779385,25.09601962,0.015,-59,5,1476,25.354,7.843,2,2,2.78704863,7.648
8.139996564,12.55604858,0.105,-56,6,1476,0,0,2,2,2.78704863,7.648
11.64558389,12.23178499,0.075,-58,1,1477,11.55,0,2,2,2.767761096,7.648
3.519192208,4.101636746,0.06,-40,2,1477,0.459,4.992,2,2,2.767761096,7.648
22.41250675,23.02157095,0.045,-61,3,1477,23.835,0,2,2,2.767761096,7.648
10.38806929,12.85728156,0.105,-53,4,1477,13.154,7.843,2,2,2.767761096,7.648
22.58708066,25.15103052,0.045,-59,5,1477,25.354,7.843,2,2,2.767761096,7.648
8.133412905,12.36489486,0.135,-57,6,1477,0,0,2,2,2.767761096,7.648
11.660136,12.52902714,0.03,-57,1,1478,11.55,0,2,2,2.748473562,7.648
3.506568863,4.031109525,0.09,-41,2,1478,0.459,4.992,2,2,2.748473562,7.648
22.43063756,22.98256174,0.06,-60,3,1478,23.835,0,2,2,2.748473562,7.648
10.40735343,12.84126945,0.06,-54,4,1478,13.154,7.843,2,2,2.748473562,7.648
22.60636748,25.4050802,0.075,-59,5,1478,25.354,7.843,2,2,2.748473562,7.648
8.126869688,15.07671135,0.075,-55,6,1478,0,0,2,2,2.748473562,7.648
11.68928136,12.58707309,0.045,-59,1,1479,11.55,0,2,2,2.709898495,7.648
3.481505426,4.010955497,0.06,-39,2,1479,0.459,4.992,2,2,2.709898495,7.648
22.46690494,22.81852265,0.165,-63,3,1479,23.835,0,2,2,2.709898495,7.648
10.44592175,12.76320998,0.12,-55,4,1479,13.154,7.843,2,2,2.709898495,7.648
22.64494111,25.23704745,0.045,-60,5,1479,25.354,7.843,2,2,2.709898495,7.648
8.113904969,15.51494534,0.135,-57,6,1479,0,0,2,2,2.709898495,7.648
11.70387449,12.36089159,0.09,-60,1,1480,11.55,0,2,2,2.690610961,7.648
3.469066659,3.94040404,0.03,-39,2,1480,0.459,4.992,2,2,2.690610961,7.648
22.48504151,22.77151135,0.18,-62,3,1480,23.835,0,2,2,2.690610961,7.648
10.46520593,12.63010689,0.03,-56,4,1480,13.154,7.843,2,2,2.690610961,7.648
22.66422793,25.48709603,0.105,-60,5,1480,25.354,7.843,2,2,2.690610961,7.648
8.107483663,9.286549413,0.105,-57,6,1480,0,0,2,2,2.690610961,7.648
11.7184812,12.55204541,0.09,-59,1,1481,11.55,0,2,2,2.671323427,7.648
3.456690751,4.031109525,0.03,-37,2,1481,0.459,4.992,2,2,2.671323427,7.648
22.50318,22.70449515,0.12,-62,3,1481,23.835,0,2,2,2.671323427,7.648
10.48449012,12.72417997,0.135,-56,4,1481,13.154,7.843,2,2,2.671323427,7.648
22.68351475,25.29505881,0.075,-62,5,1481,25.354,7.843,2,2,2.671323427,7.648
8.101103187,13.2595762,0.105,-57,6,1481,0,0,2,2,2.671323427,7.648
11.73310143,12.79023065,0.03,-57,1,1482,11.55,0,2,2,2.652035893,7.648
3.444378381,4.043201207,0.06,-36,2,1482,0.459,4.992,2,2,2.652035893,7.648
22.5213204,22.79051592,0.135,-61,3,1482,23.835,0,2,2,2.652035893,7.648
10.50377433,12.62610375,0.15,-56,4,1482,13.154,7.843,2,2,2.652035893,7.648
22.70280157,25.14302893,0.09,-61,5,1482,25.354,7.843,2,2,2.652035893,7.648
8.09476364,13.411683,0.075,-57,6,1482,0,0,2,2,2.652035893,7.648
11.74773514,12.58707309,0.045,-59,1,1483,11.55,0,2,2,2.63274836,7.648
3.432130232,4.188260259,0.045,-35,2,1483,0.459,4.992,2,2,2.63274836,7.648
22.5394627,22.95155439,0.105,-59,3,1483,23.835,0,2,2,2.63274836,7.648
10.52305854,14.16617891,0.345,-58,4,1483,13.154,7.843,2,2,2.63274836,7.648
22.7220884,25.22504509,0.09,-60,5,1483,25.354,7.843,2,2,2.63274836,7.648
8.088465116,9.423744956,0.12,-57,6,1483,0,0,2,2,2.63274836,7.648
11.76238226,12.58707309,0.12,-60,1,1484,11.55,0,2,2,2.613460826,7.648
3.419946995,4.200345224,0.06,-35,2,1484,0.459,4.992,2,2,2.613460826,7.648
22.5576069,23.18961028,0.09,-61,3,1484,23.835,0,2,2,2.613460826,7.648
10.54234277,12.0596393,0.21,-59,4,1484,13.154,7.843,2,2,2.613460826,7.648
22.74137522,25.17403506,0.12,-62,5,1484,25.354,7.843,2,2,2.613460826,7.648
8.082207711,9.431756199,0.195,-56,6,1484,0,0,2,2,2.613460826,7.648
11.784378,12.59908255,0.06,-59,1,1485,11.55,0,2,2,2.584529525,7.648
3.401795373,4.00793226,0.06,-36,2,1485,0.459,4.992,2,2,2.584529525,7.648
22.58482675,23.32664194,0.09,-60,3,1485,23.835,0,2,2,2.584529525,7.648
10.57126913,12.09466928,0.21,-60,4,1485,13.154,7.843,2,2,2.584529525,7.648
22.77030546,25.20504116,0.195,-61,5,1485,25.354,7.843,2,2,2.584529525,7.648
8.072898913,9.114295584,0.06,-59,6,1485,0,0,2,2,2.584529525,7.648
11.79905846,12.35288505,0.075,-61,1,1486,11.55,0,2,2,2.565241992,7.648
3.389777475,3.913186042,0.045,-38,2,1486,0.459,4.992,2,2,2.565241992,7.648
22.60297568,23.36164996,0.075,-60,3,1486,23.835,0,2,2,2.565241992,7.648
10.59055339,12.45396708,0.09,-60,4,1486,13.154,7.843,2,2,2.565241992,7.648
22.78959229,25.18603742,0.09,-62,5,1486,25.354,7.843,2,2,2.565241992,7.648
11.81375216,12.18074222,0.075,-60,1,1487,11.55,0,2,2,2.545954458,7.648
3.377826951,3.282133452,0.015,-42,2,1487,0.459,4.992,2,2,2.545954458,7.648
22.6211265,23.90477149,0.045,-58,3,1487,23.835,0,2,2,2.545954458,7.648
10.60983766,12.57906678,0.12,-59,4,1487,13.154,7.843,2,2,2.545954458,7.648
22.80887911,25.22504509,0.165,-63,5,1487,25.354,7.843,2,2,2.545954458,7.648
8.060631991,15.56196967,0,-59,6,1487,0,0,2,2,2.545954458,7.648
11.82845906,12.99038106,0.03,-61,1,1488,11.55,0,2,2,2.526666924,7.648
3.36594452,3.514612354,0.045,-44,2,1488,0.459,4.992,2,2,2.526666924,7.648
22.6392792,23.49067934,0.06,-59,3,1488,23.835,0,2,2,2.526666924,7.648
10.62912194,12.39191688,0.195,-59,4,1488,13.154,7.843,2,2,2.526666924,7.648
22.82816594,25.47509372,0.105,-63,5,1488,25.354,7.843,2,2,2.526666924,7.648
8.054560804,14.53340167,0.075,-57,6,1488,0,0,2,2,2.526666924,7.648
11.84317911,16.84758217,0.27,-62,1,1489,11.55,0,2,2,2.50737939,7.648
3.354130905,3.853699002,0.09,-40,2,1489,0.459,4.992,2,2,2.50737939,7.648
22.65743377,23.36965179,0.075,-60,3,1489,23.835,0,2,2,2.50737939,7.648
10.64840624,12.93133717,0.09,-58,4,1489,13.154,7.843,2,2,2.50737939,7.648
22.84745277,25.28705724,0.165,-63,5,1489,25.354,7.843,2,2,2.50737939,7.648
8.048531258,12.95035135,0.09,-57,6,1489,0,0,2,2,2.50737939,7.648
11.85791226,12.75920691,0.12,-62,1,1490,11.55,0,2,2,2.488091856,7.648
3.342386836,3.783101373,0.075,-38,2,1490,0.459,4.992,2,2,2.488091856,7.648
22.67559021,23.57969943,0.03,-59,3,1490,23.835,0,2,2,2.488091856,7.648
10.66769054,13.12247781,0.09,-57,4,1490,13.154,7.843,2,2,2.488091856,7.648
22.86673961,25.35006953,0.12,-62,5,1490,25.354,7.843,2,2,2.488091856,7.648
8.042543446,13.61882462,0.105,-57,6,1490,0,0,2,2,2.488091856,7.648
11.87265846,17.74295635,0.105,-58,1,1491,11.55,0,2,2,2.468804323,7.648
3.330713049,3.869832555,0.075,-39,2,1491,0.459,4.992,2,2,2.468804323,7.648
22.69374852,23.41166139,0.105,-58,3,1491,23.835,0,2,2,2.468804323,7.648
10.68697486,12.78622759,0.15,-58,4,1491,13.154,7.843,2,2,2.468804323,7.648
22.88602644,25.44808851,0.06,-61,5,1491,25.354,7.843,2,2,2.468804323,7.648
8.036597463,13.31461513,0.09,-55,6,1491,0,0,2,2,2.468804323,7.648
11.88741766,15.68703366,0.105,-61,1,1492,11.55,0,2,2,2.449516789,7.648
3.319110285,3.999870123,0.06,-38,2,1492,0.459,4.992,2,2,2.449516789,7.648
22.71190869,23.49067934,0.06,-58,3,1492,23.835,0,2,2,2.449516789,7.648
10.70625919,12.38791363,0.135,-59,4,1492,13.154,7.843,2,2,2.449516789,7.648
22.90531327,25.28005587,0.105,-61,5,1492,25.354,7.843,2,2,2.449516789,7.648
8.030693401,9.830292417,0.045,-57,6,1492,0,0,2,2,2.449516789,7.648
11.91697488,16.30833701,0.12,-62,1,1493,11.55,0,2,2,2.410941721,7.648
3.296120824,3.928307524,0.03,-39,2,1493,0.459,4.992,2,2,2.410941721,7.648
22.74823459,23.1656047,0.06,-59,3,1493,23.835,0,2,2,2.410941721,7.648
10.74482788,12.93934314,0.06,-56,4,1493,13.154,7.843,2,2,2.410941721,7.648
22.94388695,25.57311252,0.09,-60,5,1493,25.354,7.843,2,2,2.410941721,7.648
11.93177279,13.34163412,0.225,-62,1,1494,11.55,0,2,2,2.391654188,7.648
3.284735638,3.853699002,0.075,-41,2,1494,0.459,4.992,2,2,2.391654188,7.648
22.76640032,23.05257825,0.075,-59,3,1494,23.835,0,2,2,2.391654188,7.648
10.76411224,12.96636325,0.075,-58,4,1494,13.154,7.843,2,2,2.391654188,7.648
22.96317378,25.45208929,0.06,-59,5,1494,25.354,7.843,2,2,2.391654188,7.648
11.94658352,12.72818306,0.09,-63,1,1495,11.55,0,2,2,2.372366654,7.648
3.273424499,3.76696164,0.06,-41,2,1495,0.459,4.992,2,2,2.372366654,7.648
22.78456789,23.11959396,0.045,-59,3,1495,23.835,0,2,2,2.372366654,7.648
10.78339662,12.77922224,0.105,-59,4,1495,13.154,7.843,2,2,2.372366654,7.648
22.98246062,25.54510716,0.06,-59,5,1495,25.354,7.843,2,2,2.372366654,7.648
8.007498207,15.96817385,0.06,-60,6,1495,0,0,2,2,2.372366654,7.648
11.96140701,13.45871554,0.03,-61,1,1496,11.55,0,2,2,2.35307912,7.648
3.262188179,3.016846698,0.045,-48,2,1496,0.459,4.992,2,2,2.35307912,7.648
22.80273731,23.22861933,0.09,-58,3,1496,23.835,0,2,2,2.35307912,7.648
10.802681,12.8022398,0.18,-57,4,1496,13.154,7.843,2,2,2.35307912,7.648
23.00174746,25.58411462,0.075,-59,5,1496,25.354,7.843,2,2,2.35307912,7.648
8.00180513,15.33885292,0.075,-56,6,1496,0,0,2,2,2.35307912,7.648
11.97624321,12.86128458,0.075,-62,1,1497,11.55,0,2,2,2.333791586,7.648
3.251027452,2.564716164,0.18,-49,2,1497,0.459,4.992,2,2,2.333791586,7.648
22.82090855,23.30663734,0.06,-58,3,1497,23.835,0,2,2,2.333791586,7.648
10.8219654,12.9583573,0.09,-57,4,1497,13.154,7.843,2,2,2.333791586,7.648
23.0210343,25.51810199,0.06,-60,5,1497,25.354,7.843,2,2,2.333791586,7.648
7.996154524,12.4579703,0.09,-58,6,1497,0,0,2,2,2.333791586,7.648
11.99109209,13.35764534,0.075,-60,1,1498,11.55,0,2,2,2.314504052,7.648
3.2399431,3.31348774,0.09,-48,2,1498,0.459,4.992,2,2,2.314504052,7.648
22.83908163,23.21661655,0.075,-59,3,1498,23.835,0,2,2,2.314504052,7.648
10.84124981,13.09545818,0.09,-57,4,1498,13.154,7.843,2,2,2.314504052,7.648
23.04032115,25.21304274,0.12,-61,5,1498,25.354,7.843,2,2,2.314504052,7.648
7.990546477,9.454788416,0.045,-57,6,1498,0,0,2,2,2.314504052,7.648
12.01338904,13.49774237,0.075,-62,1,1499,11.55,0,2,2,2.285572752,7.648
3.223461496,4.177181945,0.075,-40,2,1499,0.459,4.992,2,2,2.285572752,7.648
22.86634467,23.16960563,0.105,-58,3,1499,23.835,0,2,2,2.285572752,7.648
10.87017644,13.04442088,0.15,-57,4,1499,13.154,7.843,2,2,2.285572752,7.648
23.06925141,25.35006953,0.09,-60,5,1499,25.354,7.843,2,2,2.285572752,7.648
7.982214405,10.104637,0.075,-54,6,1499,0,0,2,2,2.285572752,7.648
12.02826937,13.02940985,0.03,-61,1,1500,11.55,0,2,2,2.266285218,7.648
3.212571534,3.983745097,0.045,-41,2,1500,0.459,4.992,2,2,2.266285218,7.648
22.88452231,23.24062211,0.075,-58,3,1500,23.835,0,2,2,2.266285218,7.648
10.88946088,13.07544359,0.105,-56,4,1500,13.154,7.843,2,2,2.266285218,7.648
23.08853826,25.61211996,0.105,-61,5,1500,25.354,7.843,2,2,2.266285218,7.648
7.976713151,11.41805767,0.06,-55,6,1500,0,0,2,2,2.266285218,7.648
12.04316221,13.18552331,0.03,-60,1,1501,11.55,0,2,2,2.246997684,7.648
3.201760722,3.806300172,0.075,-41,2,1501,0.459,4.992,2,2,2.246997684,7.648
22.90270176,23.36565088,0.06,-57,3,1501,23.835,0,2,2,2.246997684,7.648
10.90874532,13.24756766,0.105,-56,4,1501,13.154,7.843,2,2,2.246997684,7.648
23.1078251,25.58011386,0.09,-60,5,1501,25.354,7.843,2,2,2.246997684,7.648
7.971254769,11.74636322,0.075,-56,6,1501,0,0,2,2,2.246997684,7.648
12.05806751,13.58780369,0.015,-58,1,1502,11.55,0,2,2,2.227710151,7.648
3.191029865,3.944436081,0.06,-40,2,1502,0.459,4.992,2,2,2.227710151,7.648
22.92088302,23.36565088,0.06,-56,3,1502,23.835,0,2,2,2.227710151,7.648
10.92802978,13.43970241,0.105,-55,4,1502,13.154,7.843,2,2,2.227710151,7.648
23.12711195,25.65112738,0.075,-60,5,1502,25.354,7.843,2,2,2.227710151,7.648
7.965839348,12.03161519,0.27,-58,6,1502,0,0,2,2,2.227710151,7.648
12.07298522,13.40467814,0.105,-57,1,1503,11.55,0,2,2,2.208422617,7.648
3.180379772,3.640827516,0.06,-41,2,1503,0.459,4.992,2,2,2.208422617,7.648
22.9390661,23.61570751,0.06,-55,3,1503,23.835,0,2,2,2.208422617,7.648
10.94731425,13.20053408,0.045,-55,4,1503,13.154,7.843,2,2,2.208422617,7.648
23.1463988,25.58011386,0.09,-60,5,1503,25.354,7.843,2,2,2.208422617,7.648
7.960466975,11.77839212,0.075,-58,6,1503,0,0,2,2,2.208422617,7.648
12.08791529,13.20853981,0.045,-59,1,1504,11.55,0,2,2,2.189135083,7.648
3.169811257,3.688263006,0.03,-39,2,1504,0.459,4.992,2,2,2.189135083,7.648
22.95725097,23.52168636,0.12,-55,3,1504,23.835,0,2,2,2.189135083,7.648
10.96659873,13.22455126,0.045,-55,4,1504,13.154,7.843,2,2,2.189135083,7.648
23.16568565,25.70213705,0.045,-61,5,1504,25.354,7.843,2,2,2.189135083,7.648
7.955137737,11.9425378,0.06,-56,6,1504,0,0,2,2,2.189135083,7.648
12.10285768,13.55277994,0.045,-57,1,1505,11.55,0,2,2,2.169847549,7.648
3.159325139,3.625686142,0.105,-41,2,1505,0.459,4.992,2,2,2.169847549,7.648
22.97543764,23.56469605,0.09,-55,3,1505,23.835,0,2,2,2.169847549,7.648
10.98588322,13.22455126,0.075,-55,4,1505,13.154,7.843,2,2,2.169847549,7.648
23.1849725,25.67813251,0.075,-59,5,1505,25.354,7.843,2,2,2.169847549,7.648
7.949851721,10.31588988,0.09,-55,6,1505,0,0,2,2,2.169847549,7.648
12.11781234,13.44770795,0.075,-60,1,1506,11.55,0,2,2,2.150560015,7.648
3.148922242,3.214344257,0.075,-43,2,1506,0.459,4.992,2,2,2.150560015,7.648
22.9936261,23.74473626,0.045,-55,3,1506,23.835,0,2,2,2.150560015,7.648
11.00516772,13.18152044,0.075,-56,4,1506,13.154,7.843,2,2,2.150560015,7.648
23.20425935,25.87016863,0.045,-59,5,1506,25.354,7.843,2,2,2.150560015,7.648
7.944609014,9.998505938,0.075,-54,6,1506,0,0,2,2,2.150560015,7.648
3.128369422,2.333022932,0.09,-49,2,1507,0.459,4.992,2,2,2.111984948,7.648
23.0300084,23.75973958,0.045,-56,3,1507,23.835,0,2,2,2.111984948,7.648
11.04373675,13.03241206,0.15,-58,4,1507,13.154,7.843,2,2,2.111984948,7.648
23.24283306,25.99119112,0.03,-59,5,1507,25.354,7.843,2,2,2.111984948,7.648
7.934253867,0,0,0,6,1507,0,0,2,2,2.111984948,7.648
12.16274953,13.72089283,0.09,-59,1,1508,11.55,0,2,2,2.092697414,7.648
3.118221166,2.640069885,0.15,-49,2,1508,0.459,4.992,2,2,2.092697414,7.648
23.04820222,23.82275349,0.03,-56,3,1508,23.835,0,2,2,2.092697414,7.648
11.06302128,13.03241206,0.15,-58,4,1508,13.154,7.843,2,2,2.092697414,7.648
23.26211992,25.94818315,0.06,-59,5,1508,25.354,7.843,2,2,2.092697414,7.648
7.929141597,9.021154305,0.09,-52,6,1508,0,0,2,2,2.092697414,7.648
12.17775284,13.95104297,0.045,-58,1,1509,11.55,0,2,2,2.07340988,7.648
3.108159465,2.309495399,0.12,-49,2,1509,0.459,4.992,2,2,2.07340988,7.648
