Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,,
464,2263889365728,"[b0:e4:d5:39:26:89, 21386, 405, -70, 14:22:3b:16:5a:bd, 9894, 105, -47, cc:f4:11:8b:29:4d, 18250, 120, -54, b0:e4:d5:96:3b:95, 2046, 135, -33, 14:22:3b:2a:86:f5, 6500, 90, -60, f8:1a:2b:06:3c:0b, 7250, 135, -57]",2.26389E+12,0.8249256,0.8392825,9.468399,0.06414085,0.129198,0.023365596,-175.72879,-80.7884,145.52159,2.0260456,-0.0880774,-0.086904645,0,17.12397404,20.159
465,2263889365728,"[b0:e4:d5:39:26:89, 21386, 405, -70, 14:22:3b:16:5a:bd, 9894, 105, -47, cc:f4:11:8b:29:4d, 18250, 120, -54, b0:e4:d5:96:3b:95, 2046, 135, -33, 14:22:3b:2a:86:f5, 6500, 90, -60, f8:1a:2b:06:3c:0b, 7250, 135, -57]",2.26389E+12,0.40797627,0.9170493,9.639486,-0.018784106,0.07788532,-0.022143865,-174.2526,-81.166595,145.2898,2.0508206,-0.09476488,-0.042298198,0,17.11311838,20.159
466,2264363628139,"[b0:e4:d5:39:26:89, 22667, 150, -68, 14:22:3b:16:5a:bd, 9613, 75, -50, cc:f4:11:8b:29:4d, 18117, 30, -53, b0:e4:d5:96:3b:95, 1539, 90, -34, 14:22:3b:2a:86:f5, 7222, 105, -54, f8:1a:2b:06:3c:0b, 10003, 30, -57]",2.26436E+12,0.11365908,-0.13459627,9.964312,-0.01450805,0.34284812,0.017562376,-175.0456,-82.2036,145.38739,1.9971652,0.013506135,-0.011406121,0,17.10226272,20.159
467,2264363628139,"[b0:e4:d5:39:26:89, 22667, 150, -68, 14:22:3b:16:5a:bd, 9613, 75, -50, cc:f4:11:8b:29:4d, 18117, 30, -53, b0:e4:d5:96:3b:95, 1539, 90, -34, 14:22:3b:2a:86:f5, 7222, 105, -54, f8:1a:2b:06:3c:0b, 10003, 30, -57]",2.26436E+12,1.0229317,1.9178474,9.557532,-0.01695151,0.005192355,-0.012522738,-174.2526,-81.923,145.0092,2.0782704,-0.19693774,-0.10662296,0,17.09140706,20.159
468,2264906393357,"[14:22:3b:16:5a:bd, 8726, 120, -54, cc:f4:11:8b:29:4d, 18324, 75, -51, b0:e4:d5:96:3b:95, 1273, 60, -34, 14:22:3b:2a:86:f5, 6972, 45, -53, f8:1a:2b:06:3c:0b, 7253, 165, -57]",2.2649E+12,2.6464617,-0.053240303,10.476376,-0.1255328,0.11728613,0.062155537,-175.1432,-81.74,145.3752,1.9474789,0.004927122,-0.24743582,0,17.0805514,20.159
469,2264906393357,"[14:22:3b:16:5a:bd, 8726, 120, -54, cc:f4:11:8b:29:4d, 18324, 75, -51, b0:e4:d5:96:3b:95, 1273, 60, -34, 14:22:3b:2a:86:f5, 6972, 45, -53, f8:1a:2b:06:3c:0b, 7253, 165, -57]",2.2649E+12,1.9405792,1.8137596,10.000204,0.19456059,0.09193522,0.002748894,-175.3628,-82.3866,145.9852,2.0360262,-0.17620428,-0.19167173,0,17.06969574,20.159
470,2264906393357,"[14:22:3b:16:5a:bd, 8726, 120, -54, cc:f4:11:8b:29:4d, 18324, 75, -51, b0:e4:d5:96:3b:95, 1273, 60, -34, 14:22:3b:2a:86:f5, 6972, 45, -53, f8:1a:2b:06:3c:0b, 7253, 165, -57]",2.2649E+12,0.9607183,1.2000005,9.388838,-0.12935072,0.14737125,0.07574729,-174.948,-82.2036,145.485,2.0476213,-0.12646887,-0.101970665,0,17.05884008,20.159
471,2265363826748,"[b0:e4:d5:39:26:89, 21507, 165, -69, 14:22:3b:16:5a:bd, 8937, 120, -47, cc:f4:11:8b:29:4d, 18382, 75, -50, b0:e4:d5:96:3b:95, 1214, 60, -34, 14:22:3b:2a:86:f5, 7183, 135, -54, f8:1a:2b:06:3c:0b, 10566, 75, -60]",2.26536E+12,-0.66400826,-1.0319048,10.3028965,-0.09040806,0.05971208,0.024129177,-175.4482,-82.777,145.5826,1.9539367,0.09961856,0.06435968,0,17.04798442,20.159
472,2265363826748,"[b0:e4:d5:39:26:89, 21507, 165, -69, 14:22:3b:16:5a:bd, 8937, 120, -47, cc:f4:11:8b:29:4d, 18382, 75, -50, b0:e4:d5:96:3b:95, 1214, 60, -34, 14:22:3b:2a:86:f5, 7183, 135, -54, f8:1a:2b:06:3c:0b, 10566, 75, -60]",2.26536E+12,0.73519474,1.332204,9.398409,0.11026118,0.047036625,-0.085673854,-174.4722,-82.569595,145.729,2.0664198,-0.14038652,-0.07806647,0,17.03712876,20.159
473,2265838756639,"[b0:e4:d5:39:26:89, 21875, 300, -67, 14:22:3b:16:5a:bd, 8832, 180, -51, cc:f4:11:8b:29:4d, 18417, 90, -51, b0:e4:d5:96:3b:95, 1171, 105, -34, 14:22:3b:2a:86:f5, 7687, 75, -58, f8:1a:2b:06:3c:0b, 9031, 150, -63]",2.26583E+12,0.25962126,0.91405827,10.114461,-0.10445796,0.085673854,-0.04550946,-174.582,-82.472,146.217,2.0599027,-0.09009709,-0.025662689,0,17.0262731,20.159
474,2265838756639,"[b0:e4:d5:39:26:89, 21875, 300, -67, 14:22:3b:16:5a:bd, 8832, 180, -51, cc:f4:11:8b:29:4d, 18417, 90, -51, b0:e4:d5:96:3b:95, 1171, 105, -34, 14:22:3b:2a:86:f5, 7687, 75, -58, f8:1a:2b:06:3c:0b, 9031, 150, -63]",2.26583E+12,1.6307086,1.817947,9.367303,-0.02687807,-0.021227567,-0.063988134,-174.5576,-82.3866,145.3142,2.0495121,-0.18891807,-0.1723579,0,17.01541745,20.159
475,2266300630540,"[b0:e4:d5:39:26:89, 21511, 75, -65, 14:22:3b:16:5a:bd, 10738, 75, -52, cc:f4:11:8b:29:4d, 18457, 90, -51, b0:e4:d5:96:3b:95, 1113, 60, -34, 14:22:3b:2a:86:f5, 8078, 195, -55, f8:1a:2b:06:3c:0b, 5851, 165, -61]",2.2663E+12,0.9912268,0.15972091,9.932607,-0.051923547,0.018478673,-0.059101213,-175.1676,-82.569595,146.29019,1.9920492,-0.015999617,-0.09946591,0,17.00456179,20.159
476,2266300630540,"[b0:e4:d5:39:26:89, 21511, 75, -65, 14:22:3b:16:5a:bd, 10738, 75, -52, cc:f4:11:8b:29:4d, 18457, 90, -51, b0:e4:d5:96:3b:95, 1113, 60, -34, 14:22:3b:2a:86:f5, 8078, 195, -55, f8:1a:2b:06:3c:0b, 5851, 165, -61]",2.2663E+12,0.5844469,1.6941184,9.55155,0.07345655,-0.012522738,-0.098043874,-174.9724,-83.1308,146.217,2.0921412,-0.17521922,-0.061112504,0,16.99370613,20.159
477,2266300630540,"[b0:e4:d5:39:26:89, 21511, 75, -65, 14:22:3b:16:5a:bd, 10738, 75, -52, cc:f4:11:8b:29:4d, 18457, 90, -51, b0:e4:d5:96:3b:95, 1113, 60, -34, 14:22:3b:2a:86:f5, 8078, 195, -55, f8:1a:2b:06:3c:0b, 5851, 165, -61]",2.2663E+12,1.4279169,0.66101724,9.911072,-0.17928895,0.13439035,-0.028405234,-175.375,-83.508995,146.31459,2.009438,-0.06591759,-0.14308828,0,16.98285047,20.159
478,2266772644741,"[b0:e4:d5:39:26:89, 21234, 210, -66, 14:22:3b:16:5a:bd, 8164, 60, -48, cc:f4:11:8b:29:4d, 18289, 120, -51, b0:e4:d5:96:3b:95, 1019, 105, -34, 14:22:3b:2a:86:f5, 9121, 225, -56, f8:1a:2b:06:3c:0b, 5925, 75, -57]",2.26677E+12,1.0516455,1.855634,9.638289,0.07223482,6.11E-04,-0.08582657,-175.54579,-83.0576,145.6924,2.07586,-0.18910453,-0.10868129,0,16.97199481,20.159
479,2266772644741,"[b0:e4:d5:39:26:89, 21234, 210, -66, 14:22:3b:16:5a:bd, 8164, 60, -48, cc:f4:11:8b:29:4d, 18289, 120, -51, b0:e4:d5:96:3b:95, 1019, 105, -34, 14:22:3b:2a:86:f5, 9121, 225, -56, f8:1a:2b:06:3c:0b, 5925, 75, -57]",2.26677E+12,0.020338992,0.25244278,9.960124,-0.17134771,0.052381694,-0.055588737,-175.2896,-83.2162,146.8026,2.03036,-0.025339866,-0.002042039,0,16.96113915,20.159
480,2267290926236,"[b0:e4:d5:39:26:89, 22390, 345, -66, 14:22:3b:16:5a:bd, 7863, 135, -51, cc:f4:11:8b:29:4d, 18589, 60, -50, b0:e4:d5:96:3b:95, 1226, 45, -32, 14:22:3b:2a:86:f5, 7507, 75, -54, f8:1a:2b:06:3c:0b, 6187, 255, -57]",2.26729E+12,1.0366904,1.9543378,9.966106,0.14309518,0.007941248,0,-175.06999,-83.1308,146.217,2.0812132,-0.19262762,-0.103648834,0,16.95028349,20.159
481,2267290926236,"[b0:e4:d5:39:26:89, 22390, 345, -66, 14:22:3b:16:5a:bd, 7863, 135, -51, cc:f4:11:8b:29:4d, 18589, 60, -50, b0:e4:d5:96:3b:95, 1226, 45, -32, 14:22:3b:2a:86:f5, 7507, 75, -54, f8:1a:2b:06:3c:0b, 6187, 255, -57]",2.26729E+12,0.32422748,0.63948184,9.400802,-0.15332718,0.01572978,0.003207043,-175.4848,-83.4114,146.705,2.0456204,-0.06787931,-0.034475677,0,16.93942783,20.159
482,2267290926236,"[b0:e4:d5:39:26:89, 22390, 345, -66, 14:22:3b:16:5a:bd, 7863, 135, -51, cc:f4:11:8b:29:4d, 18589, 60, -50, b0:e4:d5:96:3b:95, 1226, 45, -32, 14:22:3b:2a:86:f5, 7507, 75, -54, f8:1a:2b:06:3c:0b, 6187, 255, -57]",2.26729E+12,-0.57188463,-0.54257256,10.109675,0.06811147,-0.087201014,-0.01740966,-175.4604,-83.7042,146.0096,1.9943166,0.05353179,0.056507826,0,16.92857217,20.159
483,2267760366910,"[b0:e4:d5:39:26:89, 22699, 285, -66, 14:22:3b:16:5a:bd, 8218, 75, -47, cc:f4:11:8b:29:4d, 18230, 60, -52, b0:e4:d5:96:3b:95, 1046, 30, -33, 14:22:3b:2a:86:f5, 9230, 120, -58, f8:1a:2b:06:3c:0b, 7328, 135, -55]",2.26776E+12,2.4358935,1.5134603,9.287143,0.13347405,0.06704246,-0.12232576,-174.7894,-82.9356,146.4244,2.0107515,-0.15634462,-0.2565087,0,16.91771651,20.159
484,2267760366910,"[b0:e4:d5:39:26:89, 22699, 285, -66, 14:22:3b:16:5a:bd, 8218, 75, -47, cc:f4:11:8b:29:4d, 18230, 60, -52, b0:e4:d5:96:3b:95, 1046, 30, -33, 14:22:3b:2a:86:f5, 9230, 120, -58, f8:1a:2b:06:3c:0b, 7328, 135, -55]",2.26776E+12,0.6233303,0.28295127,9.342776,-0.11927144,0.092240654,0.020616703,-174.3868,-83.2162,146.3512,2.0140696,-0.030209195,-0.066619165,0,16.90686085,20.159
485,2268240326220,"[b0:e4:d5:39:26:89, 21750, 285, -68, 14:22:3b:16:5a:bd, 7968, 75, -47, cc:f4:11:8b:29:4d, 18285, 75, -53, b0:e4:d5:96:3b:95, 1203, 45, -34, 14:22:3b:2a:86:f5, 7472, 60, -57, f8:1a:2b:06:3c:0b, 8085, 120, -56]",2.26824E+12,0.44685963,0.14057833,10.003195,0.03145956,0.020005837,-0.001374447,-175.558,-83.045395,146.0828,2.0078213,-0.01403842,-0.044642013,0,16.89600519,20.159
486,2268240326220,"[b0:e4:d5:39:26:89, 21750, 285, -68, 14:22:3b:16:5a:bd, 7968, 75, -47, cc:f4:11:8b:29:4d, 18285, 75, -53, b0:e4:d5:96:3b:95, 1203, 45, -34, 14:22:3b:2a:86:f5, 7472, 60, -57, f8:1a:2b:06:3c:0b, 8085, 120, -56]",2.26824E+12,2.6596224,0.8536395,9.665807,0.011453724,0.376293,0.09850202,-174.6918,-82.655,146.522,1.9820538,-0.08494583,-0.26851293,0,16.88514953,20.159
487,2268719247932,"[b0:e4:d5:39:26:89, 21664, 330, -69, 14:22:3b:16:5a:bd, 8097, 30, -46, cc:f4:11:8b:29:4d, 18203, 90, -52, b0:e4:d5:96:3b:95, 1359, 90, -32, 14:22:3b:2a:86:f5, 8449, 375, -64, f8:1a:2b:06:3c:0b, 6269, 90, -54]",2.26871E+12,-0.1052842,0.506082,9.670592,0.030390546,-0.09850202,0.13057245,-175.4604,-83.045395,146.1926,2.0515125,-0.052281268,0.010886618,0,16.87429387,20.159
488,2268719247932,"[b0:e4:d5:39:26:89, 21664, 330, -69, 14:22:3b:16:5a:bd, 8097, 30, -46, cc:f4:11:8b:29:4d, 18203, 90, -52, b0:e4:d5:96:3b:95, 1359, 90, -32, 14:22:3b:2a:86:f5, 8449, 375, -64, f8:1a:2b:06:3c:0b, 6269, 90, -54]",2.26871E+12,4.234698,2.6081767,9.862617,0.08827003,0.043829583,-0.018325957,-175.375,-83.2284,146.60739,1.9852673,-0.2383782,-0.40556505,0,16.86343821,20.159
489,2268719247932,"[b0:e4:d5:39:26:89, 21664, 330, -69, 14:22:3b:16:5a:bd, 8097, 30, -46, cc:f4:11:8b:29:4d, 18203, 90, -52, b0:e4:d5:96:3b:95, 1359, 90, -32, 14:22:3b:2a:86:f5, 8449, 375, -64, f8:1a:2b:06:3c:0b, 6269, 90, -54]",2.26871E+12,0.317049,0.22671995,9.780065,-0.009010263,-0.06856962,-0.031001411,-174.9846,-83.5944,146.63179,2.021056,-0.02316553,-0.032406535,0,16.85258255,20.159
490,2269190122648,"[b0:e4:d5:39:26:89, 24449, 390, -66, 14:22:3b:16:5a:bd, 8175, 30, -44, cc:f4:11:8b:29:4d, 18328, 45, -53, b0:e4:d5:96:3b:95, 2496, 255, -35, 14:22:3b:2a:86:f5, 7535, 30, -54, f8:1a:2b:06:3c:0b, 10097, 210, -57]",2.26919E+12,-1.052842,0.6011967,10.273584,0.014966198,0.05787948,-0.32818735,-175.27739,-83.2284,146.5098,2.096981,-0.05814817,0.10212398,0,16.8417269,20.159
491,2269190122648,"[b0:e4:d5:39:26:89, 24449, 390, -66, 14:22:3b:16:5a:bd, 8175, 30, -44, cc:f4:11:8b:29:4d, 18328, 45, -53, b0:e4:d5:96:3b:95, 2496, 255, -35, 14:22:3b:2a:86:f5, 7535, 30, -54, f8:1a:2b:06:3c:0b, 10097, 210, -57]",2.26919E+12,0.5180461,0.24765715,9.751948,-0.07696902,-0.053145275,0.0693332,-174.9846,-83.1308,146.4122,2.0137324,-0.025354467,-0.053072434,0,16.83087124,20.159
492,2269705283374,"[b0:e4:d5:39:26:89, 21867, 375, -66, 14:22:3b:16:5a:bd, 8226, 60, -43, cc:f4:11:8b:29:4d, 18160, 60, -54, b0:e4:d5:96:3b:95, 781, 105, -38, 14:22:3b:2a:86:f5, 7656, 45, -54, f8:1a:2b:06:3c:0b, 8433, 30, -56]",2.2697E+12,0.23688944,0.047856454,10.068997,0.09789115,0.030085113,-0.09789115,-175.1798,-83.033195,146.5098,2.0091352,-0.004751501,-0.023522276,0,16.82001558,20.159
493,2269705283374,"[b0:e4:d5:39:26:89, 21867, 375, -66, 14:22:3b:16:5a:bd, 8226, 60, -43, cc:f4:11:8b:29:4d, 18160, 60, -54, b0:e4:d5:96:3b:95, 781, 105, -38, 14:22:3b:2a:86:f5, 7656, 45, -54, f8:1a:2b:06:3c:0b, 8433, 30, -56]",2.2697E+12,-0.6969096,1.8089739,9.297911,0.08032878,-0.054519724,-0.010079277,-175.009,-82.5452,147.2052,2.1691957,-0.19163206,0.074813455,0,16.80915992,20.159
494,2269705283374,"[b0:e4:d5:39:26:89, 21867, 375, -66, 14:22:3b:16:5a:bd, 8226, 60, -43, cc:f4:11:8b:29:4d, 18160, 60, -54, b0:e4:d5:96:3b:95, 781, 105, -38, 14:22:3b:2a:86:f5, 7656, 45, -54, f8:1a:2b:06:3c:0b, 8433, 30, -56]",2.2697E+12,0.56111693,-1.2424731,10.327422,-0.093004234,-0.01160644,0.15622878,-175.1676,-83.5212,146.1194,1.9203874,0.11955804,-0.054279346,0,16.79830426,20.159
495,2270250196175,"[b0:e4:d5:39:26:89, 23761, 390, -66, 14:22:3b:16:5a:bd, 7808, 90, -45, cc:f4:11:8b:29:4d, 18015, 60, -55, b0:e4:d5:96:3b:95, 246, 90, -40, 14:22:3b:2a:86:f5, 7554, 150, -56, f8:1a:2b:06:3c:0b, 6230, 90, -52]",2.27025E+12,-0.6227321,1.3519448,10.143175,0.17394388,0.026725354,-0.034208454,-175.2042,-83.1186,147.2052,2.127336,-0.13225906,0.061317235,0,16.7874486,20.159
496,2270250196175,"[b0:e4:d5:39:26:89, 23761, 390, -66, 14:22:3b:16:5a:bd, 7808, 90, -45, cc:f4:11:8b:29:4d, 18015, 60, -55, b0:e4:d5:96:3b:95, 246, 90, -40, 14:22:3b:2a:86:f5, 7554, 150, -56, f8:1a:2b:06:3c:0b, 6230, 90, -52]",2.27025E+12,-0.4426722,0.23509483,9.717253,-0.1001819,0.042760566,0.026572637,-174.582,-82.838,146.3268,2.0470803,-0.024163779,0.045523807,0,16.77659294,20.159
497,2270738458423,"[b0:e4:d5:39:26:89, 21167, 210, -68, 14:22:3b:16:5a:bd, 7695, 45, -45, cc:f4:11:8b:29:4d, 18050, 180, -54, b0:e4:d5:96:3b:95, 3839, 405, -37, 14:22:3b:2a:86:f5, 10941, 180, -59, f8:1a:2b:06:3c:0b, 7167, 30, -53]",2.27073E+12,-0.060418773,0.18843478,10.235897,0.11377365,0.13439035,0.03573562,-175.1798,-83.6066,146.522,2.030546,-0.01840681,0.005902567,0,16.76573728,20.159
498,2270738458423,"[b0:e4:d5:39:26:89, 21167, 210, -68, 14:22:3b:16:5a:bd, 7695, 45, -45, cc:f4:11:8b:29:4d, 18050, 180, -54, b0:e4:d5:96:3b:95, 3839, 405, -37, 14:22:3b:2a:86:f5, 10941, 180, -59, f8:1a:2b:06:3c:0b, 7167, 30, -53]",2.27073E+12,0.26979074,0.907478,9.348758,-0.014813482,0.049938235,-0.003817908,-174.5942,-82.740395,146.63179,2.063747,-0.09672619,-0.028850451,0,16.75488162,20.159
499,2270738458423,"[b0:e4:d5:39:26:89, 21167, 210, -68, 14:22:3b:16:5a:bd, 7695, 45, -45, cc:f4:11:8b:29:4d, 18050, 180, -54, b0:e4:d5:96:3b:95, 3839, 405, -37, 14:22:3b:2a:86:f5, 10941, 180, -59, f8:1a:2b:06:3c:0b, 7167, 30, -53]",2.27073E+12,0.54317075,-1.4620147,10.212567,-0.14385876,0.05589417,-0.015118915,-175.1066,-82.8258,147.10759,1.900549,0.14199425,-0.053136438,0,16.74402596,20.159
500,2271234983285,"[b0:e4:d5:39:26:89, 21898, 150, -67, 14:22:3b:16:5a:bd, 7742, 135, -44, cc:f4:11:8b:29:4d, 18304, 60, -53, b0:e4:d5:96:3b:95, 2691, 165, -40, 14:22:3b:2a:86:f5, 6496, 90, -58, f8:1a:2b:06:3c:0b, 6300, 120, -56]",2.27123E+12,0.8751749,0.4331009,9.467203,0.100792766,0.016340645,-0.04046982,-175.1798,-83.3138,146.5098,2.0136774,-0.045521807,-0.092180826,0,16.7331703,20.159
501,2271234983285,"[b0:e4:d5:39:26:89, 21898, 150, -67, 14:22:3b:16:5a:bd, 7742, 135, -44, cc:f4:11:8b:29:4d, 18304, 60, -53, b0:e4:d5:96:3b:95, 2691, 165, -40, 14:22:3b:2a:86:f5, 6496, 90, -58, f8:1a:2b:06:3c:0b, 6300, 120, -56]",2.27123E+12,1.5254245,1.102493,9.864411,-0.054825157,0.062155537,-0.06261369,-174.0208,-83.1064,147.05879,2.0278986,-0.11000598,-0.15342392,0,16.72231464,20.159
502,2271691714283,"[b0:e4:d5:39:26:89, 23250, 390, -67, 14:22:3b:16:5a:bd, 7671, 90, -44, cc:f4:11:8b:29:4d, 18394, 30, -52, b0:e4:d5:96:3b:95, 1925, 75, -40, 14:22:3b:2a:86:f5, 7300, 210, -57, f8:1a:2b:06:3c:0b, 9210, 45, -54]",2.27169E+12,0.6227321,0.276371,10.0372925,-0.01740966,-0.09056077,-0.012675454,-174.216,-82.8258,146.8514,2.0125105,-0.027474662,-0.06196242,0,16.71145898,20.159
503,2271691714283,"[b0:e4:d5:39:26:89, 23250, 390, -67, 14:22:3b:16:5a:bd, 7671, 90, -44, cc:f4:11:8b:29:4d, 18394, 30, -52, b0:e4:d5:96:3b:95, 1925, 75, -40, 14:22:3b:2a:86:f5, 7300, 210, -57, f8:1a:2b:06:3c:0b, 9210, 45, -54]",2.27169E+12,0.62751776,0.32123643,9.385847,-0.014049901,-0.07544186,-0.06658431,-174.4112,-82.5452,147.132,2.013301,-0.03413612,-0.06675852,0,16.70060332,20.159
504,2272151443776,"[b0:e4:d5:39:26:89, 20828, 105, -65, 14:22:3b:16:5a:bd, 7949, 45, -43, cc:f4:11:8b:29:4d, 18832, 45, -50, b0:e4:d5:96:3b:95, 1574, 90, -41, 14:22:3b:2a:86:f5, 7128, 150, -57, f8:1a:2b:06:3c:0b, 6199, 75, -55]",2.27215E+12,0.5102694,0.6735796,9.591031,-0.07086037,-0.06337727,-0.00290161,-174.5942,-82.264595,146.7172,2.0370436,-0.07001633,-0.053152654,0,16.68974766,20.159
505,2272151443776,"[b0:e4:d5:39:26:89, 20828, 105, -65, 14:22:3b:16:5a:bd, 7949, 45, -43, cc:f4:11:8b:29:4d, 18832, 45, -50, b0:e4:d5:96:3b:95, 1574, 90, -41, 14:22:3b:2a:86:f5, 7128, 150, -57, f8:1a:2b:06:3c:0b, 6199, 75, -55]",2.27215E+12,-0.20638095,-0.14237295,10.039685,-0.07086037,-0.00870483,0.122020334,-174.2282,-82.4354,147.437,2.0093954,0.014177073,0.020553622,0,16.678892,20.159
506,2272613839365,"[b0:e4:d5:39:26:89, 20832, 75, -65, 14:22:3b:16:5a:bd, 7953, 75, -43, cc:f4:11:8b:29:4d, 18902, 30, -50, b0:e4:d5:96:3b:95, 3089, 150, -44, 14:22:3b:2a:86:f5, 7042, 90, -59, f8:1a:2b:06:3c:0b, 7753, 120, -54]",2.27261E+12,0.35653058,0.7926225,9.491729,-0.10827587,-0.05879578,-0.015271631,-174.6308,-82.2402,147.8152,2.0505977,-0.0832549,-0.03754459,0,16.66803634,20.159
507,2272613839365,"[b0:e4:d5:39:26:89, 20832, 75, -65, 14:22:3b:16:5a:bd, 7953, 75, -43, cc:f4:11:8b:29:4d, 18902, 30, -50, b0:e4:d5:96:3b:95, 3089, 150, -44, 14:22:3b:2a:86:f5, 7042, 90, -59, f8:1a:2b:06:3c:0b, 7753, 120, -54]",2.27261E+12,-0.3367898,-0.69571316,10.727622,-0.05955936,-0.044745877,0.094989546,-174.9236,-82.8258,147.5224,1.97476,0.06473001,0.03138433,0,16.65718069,20.159
508,2272613839365,"[b0:e4:d5:39:26:89, 20832, 75, -65, 14:22:3b:16:5a:bd, 7953, 75, -43, cc:f4:11:8b:29:4d, 18902, 30, -50, b0:e4:d5:96:3b:95, 3089, 150, -44, 14:22:3b:2a:86:f5, 7042, 90, -59, f8:1a:2b:06:3c:0b, 7753, 120, -54]",2.27261E+12,-0.41635114,1.302892,9.5348,0.095294975,-0.05681047,-0.006261369,-174.14279,-82.9966,147.55899,2.1228845,-0.13567719,0.04363876,0,16.64632503,20.159
509,2273070418548,"[b0:e4:d5:39:26:89, 21230, 60, -62, 14:22:3b:16:5a:bd, 8265, 45, -42, cc:f4:11:8b:29:4d, 18199, 45, -52, b0:e4:d5:96:3b:95, -132, 315, -49, 14:22:3b:2a:86:f5, 9914, 165, -60, f8:1a:2b:06:3c:0b, 6277, 375, -57]",2.27307E+12,-0.3481557,0.3062813,10.031311,-0.11835514,0.002290745,0.058337633,-174.64299,-82.423195,148.1202,2.045641,-0.030504692,0.034692977,0,16.63546937,20.159
510,2273070418548,"[b0:e4:d5:39:26:89, 21230, 60, -62, 14:22:3b:16:5a:bd, 8265, 45, -42, cc:f4:11:8b:29:4d, 18199, 45, -52, b0:e4:d5:96:3b:95, -132, 315, -49, 14:22:3b:2a:86:f5, 9914, 165, -60, f8:1a:2b:06:3c:0b, 6277, 375, -57]",2.27307E+12,0.60837513,0.2865405,9.675977,0.08093964,0.002748894,-0.04046982,-173.6426,-82.715996,147.26619,2.0142126,-0.029546639,-0.062792145,0,16.62461371,20.159
511,2273558980519,"[b0:e4:d5:39:26:89, 21058, 60, -62, 14:22:3b:16:5a:bd, 8347, 45, -44, cc:f4:11:8b:29:4d, 18687, 45, -54, b0:e4:d5:96:3b:95, 414, 75, -45, 14:22:3b:2a:86:f5, 6371, 285, -61, f8:1a:2b:06:3c:0b, 6351, 45, -54]",2.27356E+12,0.17467605,1.6007984,9.227323,-0.046883907,0.03756821,-0.012522738,-174.2404,-82.715996,147.742,2.1111205,-0.17174476,-0.018928045,0,16.61375805,20.159
512,2273558980519,"[b0:e4:d5:39:26:89, 21058, 60, -62, 14:22:3b:16:5a:bd, 8347, 45, -44, cc:f4:11:8b:29:4d, 18687, 45, -54, b0:e4:d5:96:3b:95, 414, 75, -45, 14:22:3b:2a:86:f5, 6371, 285, -61, f8:1a:2b:06:3c:0b, 6351, 45, -54]",2.27356E+12,0.008973085,-0.25124636,10.296316,-0.04520403,-0.050549097,-0.055588737,-174.5332,-82.728195,147.53459,1.9960783,0.024396727,-8.71E-04,0,16.60290239,20.159
513,2274019218394,"[b0:e4:d5:39:26:89, 21109, 90, -61, 14:22:3b:16:5a:bd, 8753, 60, -47, cc:f4:11:8b:29:4d, 21460, 225, -57, b0:e4:d5:96:3b:95, 3265, 330, -41, 14:22:3b:2a:86:f5, 8894, 150, -56, f8:1a:2b:06:3c:0b, 5433, 90, -58]",2.27402E+12,0.6891329,1.1353943,9.369097,-0.014966198,0.07284568,0.002290745,-174.521,-82.728195,147.3272,2.0592065,-0.12027519,-0.07342161,0,16.59204673,20.159
514,2274019218394,"[b0:e4:d5:39:26:89, 21109, 90, -61, 14:22:3b:16:5a:bd, 8753, 60, -47, cc:f4:11:8b:29:4d, 21460, 225, -57, b0:e4:d5:96:3b:95, 3265, 330, -41, 14:22:3b:2a:86:f5, 8894, 150, -56, f8:1a:2b:06:3c:0b, 5433, 90, -58]",2.27402E+12,-0.6239285,-0.57188463,10.12822,-0.13439035,0.12705997,0.031612277,-174.7162,-81.9718,147.40039,1.9864037,0.05629809,0.06152523,0,16.58119107,20.159
515,2274481991466,"[b0:e4:d5:39:26:89, 21164, 30, -60, 14:22:3b:16:5a:bd, 7781, 105, -48, cc:f4:11:8b:29:4d, 21339, 210, -58, b0:e4:d5:96:3b:95, 5843, 165, -38, 14:22:3b:2a:86:f5, 7246, 75, -57, f8:1a:2b:06:3c:0b, 5414, 135, -58]",2.27448E+12,0.97806627,0.011964113,9.741779,-0.10277808,-0.040775254,0.15012014,-174.50879,-82.9234,146.9368,1.986292,-0.00122198,-0.10006383,0,16.57033541,20.159
516,2274481991466,"[b0:e4:d5:39:26:89, 21164, 30, -60, 14:22:3b:16:5a:bd, 7781, 105, -48, cc:f4:11:8b:29:4d, 21339, 210, -58, b0:e4:d5:96:3b:95, 5843, 165, -38, 14:22:3b:2a:86:f5, 7246, 75, -57, f8:1a:2b:06:3c:0b, 5414, 135, -58]",2.27448E+12,0.23330021,0.59940207,9.647861,0.016646078,-0.029321533,-0.05177083,-174.8382,-83.9482,147.85179,2.0500488,-0.06203014,-0.024176836,0,16.55947975,20.159
