Time Stamp (ms),M1-M2 RTT Distance (m),RTT std (m),RSS (dBm),real_distance,rtt_kalman
296744,8.328,0.06,-68,7.67898,6.06649058
297271,9.167,0.12,-68,7.72868,6.187539404
297790,9.449,0.045,-64,7.77778,6.341035593
298315,9.054,0.105,-66,7.83294,6.383956736
298840,9.687,0.21,-71,7.87929,6.54583602
299383,8.46,0.135,-68,7.92538,6.427721583
299898,7.97836,0.525,-71,7.97836,6.236321402
300431,9.781,0.075,-61,8.03357,6.446913519
300943,9.964,0.12,-65,8.07578,6.651943316
301463,9.964,0.09,-64,8.12193,6.81563989
301998,8.507,0.105,-66,8.17074,6.652609082
302510,10.027,0.12,-65,8.21933,6.828872049
303039,8.992,0.06,-68,8.27532,6.760948216
303559,8.578,0.06,-64,8.32257,6.623256425
304085,9.195,0.06,-65,8.36908,6.6377081
304609,8.675,0.06,-69,8.41717,6.54441595
305150,9.238,0.15,-68,8.46815,6.583430233
305669,10.359,0.09,-66,8.52065,6.840569584
306184,9.289,0.045,-68,8.5739,6.830161872
306707,9.347,0.015,-67,8.62189,6.833544939
307242,9.753,0.09,-65,8.67123,6.918094361
307755,9.726,0.105,-65,8.71666,6.980155824
308278,9.546,0.045,-63,8.76412,6.99341848
308805,9.128,0.12,-65,8.81161,6.919739904
309328,14.546,0.06,-68,8.86568,7.953167007
309872,10.359,0.06,-67,8.91971,7.934172664
310377,9.777,0.09,-65,8.97073,7.801678073
310913,9.726,0.12,-66,9.02096,7.68561244
311433,9.488,0.24,-68,9.066,7.544965116
311958,11.882,0.09,-66,9.11534,7.915294891
312480,10.949,0.09,-66,9.16418,8.022877631
313003,11.765,0.045,-65,9.21298,8.273275226
314048,10.324,0.09,-67,9.31576,8.182692396
314581,11.601,0.135,-66,9.36486,8.367810043
315097,11.824,0.15,-67,9.41399,8.560564804
315623,17.152,0.18,-68,9.46981,9.788569576
316170,10.925,0.12,-65,9.52442,9.513668977
316685,11.402,0.135,-64,9.56761,9.39034904
317197,16.746,0.21,-67,9.61294,10.36922412
317719,13.683,0.255,-66,9.66999,10.53327021
318240,11.691,0.135,-65,9.71715,10.26266409
318766,11.117,0.075,-64,9.76472,9.930894468
319290,11.105,0.045,-63,9.81211,9.663589169
320339,11.394,0.06,-67,9.91931,9.508433119
320867,11.632,0.03,-62,9.97251,9.432536013
321385,13.726,0.12,-68,10.02218,9.79408352
321911,10.06669,0.03,-69,10.06669,9.34503864
322439,10.11491,0.15,-69,10.11491,8.996240495
322966,10.96,0.165,-67,10.16698,8.888126302
323503,10.667,0.12,-68,10.2191,8.742739606
324012,10.906,0.09,-67,10.26486,8.674843987
324532,11.343,0.09,-66,10.31546,8.708733739
325058,10.425,0.03,-68,10.37135,8.550725432
325590,10.972,0.09,-67,10.42277,8.534844535
326105,11.457,0.165,-65,10.46793,8.619939695
326643,14.914,0.075,-66,10.51829,9.384800707
327156,10.949,0.105,-70,10.57139,9.196136695
327679,12.207,0.285,-68,10.62247,9.299115609
328205,16.679,0.135,-66,10.6696,10.282876
328732,12.539,0.06,-68,10.71957,10.23370262
329260,16.042,0.3,-68,10.76865,10.90063657
329776,12.191,0.075,-67,10.81917,10.65676928
330304,12.753,0.045,-67,10.87147,10.5753622
330850,15.953,0.225,-71,10.92465,11.15547676
331350,14.625,0.15,-68,10.97041,11.35092167
331874,13.527,0.105,-69,11.01974,11.28561217
332415,11.07396,0.195,-70,11.07396,10.7389434
332926,13.777,0.135,-67,11.12263,10.84740562
333445,12.453,0.09,-67,11.17265,10.66708788
333971,20.714,0.06,-69,11.22217,12.18851405
334505,13.089,0.015,-66,11.27486,11.86604966
335025,12.355,0.105,-67,11.3266,11.46062068
335567,12.984,0.045,-65,11.38023,11.26372913
336085,12.8,0.24,-68,11.43144,11.06943632
336600,13.73,0.24,-70,11.48253,11.10179737
337131,13.722,0.27,-70,11.53375,11.12602179
337642,14.148,0.165,-67,11.57522,11.23124296
338163,12.496,0.15,-70,11.62647,10.98221376
338691,13.14,0.06,-68,11.67923,10.91321633
339212,13.949,0.18,-71,11.72974,11.02122048
339756,13.257,0.105,-70,11.7829,10.96794629
340268,13.554,0.165,-71,11.83343,10.98528628
340788,16.226,0,-71,11.88129,11.53779769
341310,13.449,0.045,-65,11.93034,11.41909013
341834,13.792,0.075,-63,11.97786,11.39346133
342358,14.082,0.09,-64,12.02678,11.43146231
342883,13.5,0.045,-66,12.07789,11.34447301
343421,14.613,0.105,-71,12.1295,11.49939784
343939,15.664,0.315,-71,12.18045,11.83496883
344472,15.359,0.135,-73,12.23106,12.04140291
344985,15.269,0.255,-73,12.28027,12.18807695
345509,15.332,0.15,-69,12.32814,12.31788267
346039,12.38647,0.36,-70,12.38647,11.82771014
346562,13.527,0.18,-72,12.42932,11.66628191
347077,14.132,0.225,-72,12.48026,11.65936316
347606,12.53285,0.18,-69,12.53285,11.33145541
348140,17.296,0.225,-71,12.58541,12.0298892
348653,17.261,0.165,-72,12.63555,12.58046551
349177,19.078,0.225,-71,12.68688,13.38634943
349701,14.316,0.15,-73,12.73887,13.06976548
350227,13.859,0.03,-73,12.79077,12.72487384
350747,15.027,0.045,-72,12.84221,12.68497628
351278,14.113,0.105,-72,12.88917,12.4688623
351801,14.667,0.135,-71,12.93252,12.40800078
352322,15.898,0.21,-72,12.98323,12.60757458
352845,15.101,0.27,-70,13.03476,12.60624229
353374,16.058,0.06,-70,13.08631,12.79810687
353903,18.109,0.165,-68,13.13539,13.36476767
354437,13.18625,0.525,-71,13.18625,12.82478035
354945,16.183,0.18,-71,13.23672,12.99778812
355465,16.031,0.255,-72,13.28834,13.10527544
355989,17.429,0.315,-73,13.33975,13.47292629
356514,18.523,0.09,-71,13.39196,13.98700722
357047,18.089,0.3,-68,13.44473,14.30995831
357573,15.671,0.09,-68,13.49499,14.08034224
358088,15.523,0.15,-72,13.54594,13.86717953
358612,19.226,0.285,-71,13.59798,14.44350318
359135,16.453,0.24,-68,13.64176,14.3446138
359660,17.683,0.24,-72,13.69896,14.5136244
360183,13.74779,0.315,-69,13.74779,13.85523672
360713,21.539,0.225,-74,13.7996,14.90026178
361233,16.363,0.15,-68,13.84773,14.69114788
361756,13.89718,0.9,-70,13.89718,14.02708872
362284,13.94811,0.24,-68,13.94811,13.50716867
362810,16.214,0.075,-67,14.00046,13.54885907
363336,16.632,0.195,-71,14.05288,13.66641238
363871,16.511,0.225,-73,14.10379,13.73587415
364379,23.082,0.21,-72,14.15185,15.11602636
364900,14.968,0.285,-74,14.20218,14.58218738
365426,17.023,0.135,-72,14.25336,14.57025007
365954,15.714,0.285,-75,14.30519,14.29682884
366503,18.476,0.09,-68,14.35716,14.6353391
367005,17.863,0.255,-75,14.40371,14.78202805
367524,16.046,0.24,-72,14.45326,14.53284339
368067,16.125,0.255,-71,14.50467,14.34981956
368584,15.972,0.165,-71,14.55397,14.17284829
369105,18.574,0.105,-69,14.60673,14.55610906
369625,17.789,0.27,-74,14.65779,14.70385231
370171,15.882,0.27,-73,14.71081,14.43736567
370691,16.097,0.045,-73,14.75706,14.26794507
371197,16.437,0.18,-72,14.80673,14.20122198
371719,15.449,0.135,-74,14.85974,13.94877221
372243,16.589,0.12,-72,14.91283,13.97703588
372777,16.886,0.15,-72,14.96536,14.05947601
373293,16.917,0,-71,15.01414,14.13154603
373820,18.949,0.165,-74,15.06111,14.59873204
374345,19.648,0.285,-72,15.11089,15.11265142
374872,16.542,0.24,-74,15.16106,14.89680644
375390,18.851,0.165,-74,15.20924,15.18996238
375924,17.339,0.285,-73,15.25879,15.11920459
376442,17.679,0.27,-72,15.30988,15.13125427
376973,20.863,0.3,-77,15.36332,15.78275951
377506,17.546,0.18,-74,15.41671,15.63422666
378010,17.531,0.27,-74,15.46701,15.51261351
378536,16.316,0.12,-73,15.5154,15.17057679
379061,16.664,0.27,-71,15.56721,14.96764911
379583,17.277,0.3,-70,15.61879,14.92920981
380124,16.976,0.195,-73,15.66816,14.83783904
380639,16.859,0.18,-75,15.71775,14.74130143
381169,17.128,0.285,-71,15.76764,14.71845501
381692,18.281,0.255,-72,15.81917,14.93265564
382216,17.113,0.225,-73,15.87365,14.86820899
382740,19.679,0.165,-73,15.92505,15.33405235
383254,18.476,0.195,-73,15.97444,15.46346233
383781,17.832,0.03,-73,16.01847,15.4369553
384304,18.554,0.18,-74,16.0707,15.56134499
384830,17.503,0.3,-73,16.1222,15.44877979
385351,17.277,0.225,-75,16.1732,15.31334639
385885,17.277,0.285,-76,16.22128,15.20521584
386405,17.007,0.3,-76,16.27528,15.06445282
386925,17.921,0.18,-72,16.32805,15.13632671
387449,20.816,0.165,-75,16.37192,15.77733432
387977,18.414,0.255,-75,16.42838,15.80488133
388499,19.421,0.24,-77,16.47556,16.02988311
389020,18.964,0.12,-76,16.52349,16.11739558
389557,21.296,0.225,-76,16.57625,16.65739
390070,18.523,0.255,-76,16.62543,16.52949522
390593,20.742,0.105,-75,16.68256,16.87472721
391118,18.539,0.135,-73,16.72648,16.70624363
391655,19.5,0.195,-76,16.78006,16.76546038
392185,18.398,0.135,-76,16.82876,16.59057941
392698,19.664,0.21,-73,16.88081,16.70617553
393227,23.082,0.18,-80,16.9364,17.48752634
393737,17.5,0.15,-76,16.98019,16.98604555
394283,17.789,0.3,-78,17.03756,16.6439229
