M1 Time Stamp (ms),AP1 True Distance (m),AP1 RTT Distance (m),AP1 RTT std (m),AP1 RSS (dBm),AP2 True Distance (m),AP2 RTT Distance (m),AP2 RTT std (m),AP2 RSS (dBm),AP3 True Distance (m),AP3 RTT Distance (m),AP3 RTT std (m),AP3 RSS (dBm),AP4 True Distance (m),AP4 RTT Distance (m),AP4 RTT std (m),AP4 RSS (dBm),AP5 True Distance (m),AP5 RTT Distance (m),AP5 RTT std (m),AP5 RSS (dBm),AP6 True Distance (m),AP6 RTT Distance (m),AP6 RTT std (m),AP6 RSS (dBm),AP7 True Distance (m),AP7 RTT Distance (m),AP7 RTT std (m),AP7 RSS (dBm),AP8 True Distance (m),AP8 RTT Distance (m),AP8 RTT std (m),AP8 RSS (dBm),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Azimuth,Pitch,Roll,M1 Ground Truth_x,M1 Ground Truth_y,user,circle
20276.32423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.742584857,9.583966246,0.09,-46,-1.5373886,-0.1585245,9.983455,-0.001374447,-0.03313944,-0.011148291,9.0157995,12.968599,65.819,-0.9351185,0.015692445,0.1527934,12.47047799,0.226238994,2,1
20623.75156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7001005,0.06460621,9.891929,0.000764,0.010537425,0.003512475,10.089399,12.8954,65.9654,-1.0367587,-0.006436741,0.1702046,12.45007547,0.242037736,2,1
21026.52768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078963146,0.21415763,9.853643,-0.007941248,0.01038471,-0.029474247,9.2232,12.968599,65.4286,-0.6458172,-0.021729734,-0.008013427,12.42967296,0.257836478,2,1
21405.21424,12.41228702,16.14025725,0.36,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11485548,0.06520442,9.792028,0.00412334,0.038331795,-0.06261369,9.9796,12.8954,66.1606,-0.7122632,-0.006658373,0.01172895,12.40927044,0.27363522,2,1
21754.64649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.119841,0.058624156,9.783055,-0.006261369,-0.011301007,0.04016439,9.7844,12.993,66.1484,-0.17279142,-0.005953471,-0.11397136,12.38886792,0.289433962,2,1
22109.8672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076570325,-0.015553347,9.625728,0.000764,0.005650504,-0.04550946,9.4184,12.968599,65.440796,-0.6499801,0.001615758,0.007954589,12.37866667,0.297333333,2,1
22540.92494,12.35223536,14.55741584,0.06,-53,13.70204381,15.24480269,0.075,-52,0,0,0,0,0,0,0,0,7.657866798,8.367073802,0.06,-44,2.457700065,6.65223579,0,-56,25.90770692,26.79133472,0.075,-54,4.708762849,7.779949614,0.075,-47,0.02751746,0.13758731,10.053444,-0.000458,0.011759156,-0.005039638,9.4794,12.7002,66.3436,-0.66772753,-0.013684685,-0.002737111,12.34806289,0.321031447,2,1
23005.92547,12.33226115,14.53039989,0.06,-50,13.6768107,15.31584069,0.045,-51,0,0,0,0,0,0,0,0,7.633219707,8.308969611,0.09,-44,0,0,0,0,0,0,0,0,4.703597707,7.420173111,0.075,-50,0.95473623,-0.11365908,9.7501545,-0.000305,0.003207043,-0.000153,9.821,13.4321995,65.0382,-0.23751763,0.011601147,-0.09760894,12.32766038,0.336830189,2,1
23584.2,12.3023405,14.12715456,0.045,-52,13.63896504,15.30383429,0.06,-50,0,0,0,0,0,0,0,0,7.596263471,8.218805023,0.06,-46,2.519383628,5.445091735,0.075,-49,0,0,0,0,4.696105196,10.33891682,0.105,-48,0.15613168,0.043070808,9.687343,0.001221731,-0.005039638,0.12217305,9.601399,13.7372,66.0264,-0.5657526,-0.004445484,-0.016115684,12.2970566,0.360528302,2,1
24078.84624,12.28242068,14.08012503,0.045,-50,13.61373729,15.25280699,0.075,-51,0,0,0,0,0,0,0,0,7.571635703,8.026441553,0.06,-46,2.544096315,6.178802554,0.12,-50,0,0,0,0,4.691280971,7.337985078,0.09,-51,-1.4207385,0.17647067,9.748958,0.014355334,-0.012522738,-0.023365596,9.406199,12.9808,65.941,-1.009387,-0.017910365,0.14471361,12.27665409,0.376327044,2,1
